"year","station_name","station_long","station_lat","high","low","total_rainfall"
2003,"Dunstaffnage",-5.43859,56.45054,NA,NA,1077.8
2003,"Durham",-1.58455,54.76786,21,-0.7,486.6
2003,"Eastbourne",0.28543,50.76167,22.9,2.6,638.3
2003,"Eskdalemuir",-3.206,55.311,19.8,-2,1310.7
2003,"Heathrow",-0.44904,51.47872,26.4,1.8,475.5
2003,"Hurn",-1.83483,50.7789,24.9,0.8,720.4
2003,"Lerwick",-1.18299,60.13946,16.6,1.8,1130.9
2003,"Leuchars",-2.86051,56.37745,20.5,-0.1,496.3
2003,"Lowestoft",1.72679,52.48323,NA,NA,548.6
2003,"Manston",1.33716,51.34597,23.9,1.6,527.4
2003,"Nairn",-3.82097,57.593,20.8,-0.9,471.9
2003,"Newton Rigg",-2.78644,54.6699,20.9,-0.9,675.4
2003,"Oxford",-1.2625,51.76073,25.5,0.6,530.5
2003,"Paisley",-4.42966,55.8455,21.1,0.7,871.2
2003,"Ross-on-Wye",-2.58441,51.91075,24.3,0.7,522.5
2003,"Shawbury",-2.66329,52.79433,22.1,-0.5,582.5
2003,"Sheffield",-1.48986,53.38101,22.4,0,595.2
2003,"Stornoway Airport",-6.31772,58.21382,17.8,2.3,1023.9
2003,"Sutton Bonington",-1.25,52.8331,23.7,-0.3,483.4
2003,"Tiree",-6.8796,56.49999,17.7,3.3,1007
2003,"Valley",-4.53524,53.25238,20.7,2,762.6
2003,"Waddington",-0.52173,53.17509,22.9,0.2,516.3
2003,"Whitby",-0.62411,54.48073,21.3,0.6,568.4
2003,"Wick Airport",-3.0884,58.45406,18.1,1.2,741.8
2003,"Yeovilton",-2.64148,51.00586,24.6,1.3,542.9
2004,"Aberporth",-4.56999,52.13914,19.1,3.8,893.5
2004,"Armagh",-6.64866,54.35234,20.2,1.3,799.4
2004,"Ballypatrick Forest",-6.15336,55.18062,17.4,2.2,1269.7
2004,"Bradford",-1.77234,53.81341,20.5,2.6,867
2004,"Braemar",-3.39635,57.00612,18.4,-1.9,937.8
2004,"Camborne",-5.32656,50.21782,19.5,4,1046.1
2004,"Cambridge NIAB",0.10196,52.24501,24,2.5,542
2004,"Cardiff Bute Park",-3.18728,51.48783,22.3,2.9,1159
2004,"Dunstaffnage",-5.43859,56.45054,NA,NA,1657.5
2004,"Durham",-1.58455,54.76786,20,1.7,690.9
2004,"Eastbourne",0.28543,50.76167,21.4,4,682.6
2004,"Eskdalemuir",-3.206,55.311,18.8,-0.2,1934.7
2004,"Heathrow",-0.44904,51.47872,23.8,2.9,618.6
2004,"Hurn",-1.83483,50.7789,22.1,1,755.4
2004,"Lerwick",-1.18299,60.13946,15.6,1.9,1247.2
2004,"Leuchars",-2.86051,56.37745,18.9,1,831.2
2004,"Lowestoft",1.72679,52.48323,20.9,2.4,693.8
2004,"Manston",1.33716,51.34597,22.1,2.8,568.6
2004,"Nairn",-3.82097,57.593,19.1,0.6,780.8
2004,"Newton Rigg",-2.78644,54.6699,19.8,0.6,1006.7
2004,"Oxford",-1.2625,51.76073,23.4,2.7,727.4
2004,"Paisley",-4.42966,55.8455,20.6,1.9,1300.2
2004,"Ross-on-Wye",-2.58441,51.91075,22.5,2.9,692.2
2004,"Shawbury",-2.66329,52.79433,21.2,1.8,669.9
2004,"Sheffield",-1.48986,53.38101,21.3,3,855.2
2004,"Stornoway Airport",-6.31772,58.21382,17.3,1.6,1197.4
2004,"Sutton Bonington",-1.25,52.8331,22,2.3,759.5
2004,"Tiree",-6.8796,56.49999,18.1,3.1,1236.1
2004,"Valley",-4.53524,53.25238,19.8,3.2,803.8
2004,"Waddington",-0.52173,53.17509,21.8,2.1,726.4
2004,"Whitby",-0.62411,54.48073,19.4,2.7,810.9
2004,"Wick Airport",-3.0884,58.45406,16.1,0.3,779.6
2004,"Yeovilton",-2.64148,51.00586,22.3,2.1,646.6
2005,"Aberporth",-4.56999,52.13914,18.4,2.7,822.8
2005,"Armagh",-6.64866,54.35234,19.6,2,739.1
2005,"Ballypatrick Forest",-6.15336,55.18062,NA,NA,1131.5
2005,"Bradford",-1.77234,53.81341,20.3,1.3,726.1
2005,"Braemar",-3.39635,57.00612,NA,NA,763.6
2005,"Camborne",-5.32656,50.21782,19.4,3.2,862.7
2005,"Cambridge NIAB",0.10196,52.24501,22.6,1.8,582.2
2005,"Cardiff Bute Park",-3.18728,51.48783,22.2,2.4,994.6
2005,"Dunstaffnage",-5.43859,56.45054,NA,NA,1474.2
2005,"Durham",-1.58455,54.76786,20.2,1.2,618.9
2005,"Eastbourne",0.28543,50.76167,21.4,3.1,613.6
2005,"Eskdalemuir",-3.206,55.311,18.5,-0.7,1745.8
2005,"Heathrow",-0.44904,51.47872,23.3,1.9,450
2005,"Hurn",-1.83483,50.7789,22,-1,655.2
2005,"Lerwick",-1.18299,60.13946,14.1,2.1,1372.1
2005,"Leuchars",-2.86051,56.37745,20.1,1,706.6
2005,"Lowestoft",1.72679,52.48323,20,2.1,624.4
2005,"Manston",1.33716,51.34597,NA,NA,445.2
2005,"Nairn",-3.82097,57.593,18.7,1.4,634
2005,"Newton Rigg",-2.78644,54.6699,19.3,0.2,856.9
2005,"Oxford",-1.2625,51.76073,23.1,1.8,504.7
2005,"Paisley",-4.42966,55.8455,20.1,2.5,1150.8
2005,"Ross-on-Wye",-2.58441,51.91075,22.2,1.1,677.2
2005,"Shawbury",-2.66329,52.79433,21,0.9,665.4
2005,"Sheffield",-1.48986,53.38101,20.7,2.1,726.9
2005,"Stornoway Airport",-6.31772,58.21382,16.2,2.1,1273.8
2005,"Sutton Bonington",-1.25,52.8331,22.1,1.7,616.4
2005,"Tiree",-6.8796,56.49999,16.4,3,1229.3
2005,"Valley",-4.53524,53.25238,19,3,776.3
2005,"Waddington",-0.52173,53.17509,20.9,1.6,563.9
2005,"Whitby",-0.62411,54.48073,19.8,2.4,678.9
2005,"Wick Airport",-3.0884,58.45406,16,1.1,806.6
2005,"Yeovilton",-2.64148,51.00586,21.9,-0.3,703.1
2006,"Aberporth",-4.56999,52.13914,21.2,2.2,859.6
2006,"Armagh",-6.64866,54.35234,23.4,1,827.9
2006,"Ballypatrick Forest",-6.15336,55.18062,19.9,2,1354.6
2006,"Bradford",-1.77234,53.81341,24.8,1.1,803.4
2006,"Braemar",-3.39635,57.00612,22,-1.8,903.3
2006,"Camborne",-5.32656,50.21782,21.3,3.1,931.2
2006,"Cambridge NIAB",0.10196,52.24501,28.3,1.5,521.2
2006,"Cardiff Bute Park",-3.18728,51.48783,25.5,2.3,1129.7
2006,"Dunstaffnage",-5.43859,56.45054,20.4,1.8,1708.6
2006,"Durham",-1.58455,54.76786,24.2,0.8,623.9
2006,"Eastbourne",0.28543,50.76167,23.9,3.3,738.2
2006,"Eskdalemuir",-3.206,55.311,22.1,-1,1823.7
2006,"Heathrow",-0.44904,51.47872,28.2,1.7,636
2006,"Hurn",-1.83483,50.7789,25.5,0.3,771.9
2006,"Lerwick",-1.18299,60.13946,16,0.3,1321.6
2006,"Leuchars",-2.86051,56.37745,21.9,1,619
2006,"Lowestoft",1.72679,52.48323,NA,NA,681.8
2006,"Manston",1.33716,51.34597,25.4,2,511.2
2006,"Nairn",-3.82097,57.593,NA,NA,685.4
2006,"Newton Rigg",-2.78644,54.6699,23.3,0.5,1037.9
2006,"Oxford",-1.2625,51.76073,27.1,0.8,765.1
2006,"Paisley",-4.42966,55.8455,22.7,2.1,1440
2006,"Ross-on-Wye",-2.58441,51.91075,26.8,1.2,748.9
2006,"Shawbury",-2.66329,52.79433,25.6,0.6,599
2006,"Sheffield",-1.48986,53.38101,25.6,1.4,785.2
2006,"Stornoway Airport",-6.31772,58.21382,18.2,2,1256.9
2006,"Sutton Bonington",-1.25,52.8331,26.5,1.4,612.3
2006,"Tiree",-6.8796,56.49999,17.7,2.6,1269
2006,"Valley",-4.53524,53.25238,22,3.1,954
2006,"Waddington",-0.52173,53.17509,25.8,1.2,571.9
2006,"Whitby",-0.62411,54.48073,23.4,2,650.5
2006,"Wick Airport",-3.0884,58.45406,18.5,0.7,829.3
2006,"Yeovilton",-2.64148,51.00586,26,0.5,645
2007,"Aberporth",-4.56999,52.13914,17,3.6,892.4
2007,"Armagh",-6.64866,54.35234,18.9,2.1,822.4
2007,"Ballypatrick Forest",-6.15336,55.18062,16.3,2.9,1309.2
2007,"Bradford",-1.77234,53.81341,19.2,2.1,1002.2
2007,"Braemar",-3.39635,57.00612,16.5,-2.4,927.6
2007,"Camborne",-5.32656,50.21782,18.1,5.8,1007.8
2007,"Cambridge NIAB",0.10196,52.24501,21.6,1.9,598.7
2007,"Cardiff Bute Park",-3.18728,51.48783,21.1,2.9,1290.8
2007,"Dunstaffnage",-5.43859,56.45054,17.5,3.2,1672.1
2007,"Durham",-1.58455,54.76786,19.2,1.1,624.2
2007,"Eastbourne",0.28543,50.76167,20.8,4.3,729.9
2007,"Eskdalemuir",-3.206,55.311,17.4,-0.5,1665.8
2007,"Heathrow",-0.44904,51.47872,21.5,3.1,680.9
2007,"Hurn",-1.83483,50.7789,20.9,1.9,887.7
2007,"Lerwick",-1.18299,60.13946,13.7,2.1,1244.2
2007,"Leuchars",-2.86051,56.37745,18.4,0.3,704.5
2007,"Lowestoft",1.72679,52.48323,NA,NA,732.9
2007,"Manston",1.33716,51.34597,20.6,3.3,482.6
2007,"Nairn",-3.82097,57.593,NA,NA,663.4
2007,"Newton Rigg",-2.78644,54.6699,18.1,-0.1,952.8
2007,"Oxford",-1.2625,51.76073,21.7,2.4,753.9
2007,"Paisley",-4.42966,55.8455,18.8,2.3,1215.1
2007,"Ross-on-Wye",-2.58441,51.91075,21.2,2.6,909.4
2007,"Shawbury",-2.66329,52.79433,19.7,1.6,797.2
2007,"Sheffield",-1.48986,53.38101,19.7,2.4,948.8
2007,"Stornoway Airport",-6.31772,58.21382,15.9,3.4,1319.8
2007,"Sutton Bonington",-1.25,52.8331,21.5,2.4,761.2
2007,"Tiree",-6.8796,56.49999,16.2,4.3,1060.9
2007,"Valley",-4.53524,53.25238,18.3,4,773.7
2007,"Waddington",-0.52173,53.17509,20.6,2.4,771.7
2007,"Whitby",-0.62411,54.48073,19.7,2.6,656.9
2007,"Wick Airport",-3.0884,58.45406,15.4,1.8,784.4
2007,"Yeovilton",-2.64148,51.00586,20.6,2.2,729.2
2008,"Aberporth",-4.56999,52.13914,17.9,3.1,1025.3
2008,"Armagh",-6.64866,54.35234,19.6,0.6,857.2
2008,"Ballypatrick Forest",-6.15336,55.18062,17,1.5,1728.8
2008,"Bradford",-1.77234,53.81341,19.8,1.1,1106.8
2008,"Braemar",-3.39635,57.00612,18.4,-2.5,942.6
2008,"Camborne",-5.32656,50.21782,18,4.7,970.6
2008,"Cambridge NIAB",0.10196,52.24501,22.8,0.6,610.6
2008,"Cardiff Bute Park",-3.18728,51.48783,21.2,0.6,1310.1
2008,"Dunstaffnage",-5.43859,56.45054,NA,NA,1167.7
2008,"Durham",-1.58455,54.76786,20.1,0.6,817.3
2008,"Eastbourne",0.28543,50.76167,20.9,2.8,755.4
2008,"Eskdalemuir",-3.206,55.311,18.7,-1.7,2088.1
2008,"Heathrow",-0.44904,51.47872,22.8,1.7,656.6
2008,"Hurn",-1.83483,50.7789,21.1,-0.5,898
2008,"Lerwick",-1.18299,60.13946,15.5,1.3,1259.8
2008,"Leuchars",-2.86051,56.37745,18.5,0.2,805.2
2008,"Lowestoft",1.72679,52.48323,21.4,2,707.8
2008,"Manston",1.33716,51.34597,22,1.9,899.2
2008,"Nairn",-3.82097,57.593,NA,NA,550.1
2008,"Newton Rigg",-2.78644,54.6699,19.5,-1,1085.8
2008,"Oxford",-1.2625,51.76073,22,1.3,820.9
2008,"Paisley",-4.42966,55.8455,19.5,0.8,1493.4
2008,"Ross-on-Wye",-2.58441,51.91075,21.6,1,896.2
2008,"Shawbury",-2.66329,52.79433,20.8,-0.5,774.4
2008,"Sheffield",-1.48986,53.38101,20.8,1.4,970.6
2008,"Stornoway Airport",-6.31772,58.21382,17,2,1229.2
2008,"Sutton Bonington",-1.25,52.8331,21.8,0.6,673.2
2008,"Tiree",-6.8796,56.49999,17,3.1,1295.6
2008,"Valley",-4.53524,53.25238,18.8,2.6,1039.7
2008,"Waddington",-0.52173,53.17509,21.2,1.1,725
2008,"Whitby",-0.62411,54.48073,19.9,1.6,781.7
2008,"Wick Airport",-3.0884,58.45406,16.4,0.9,719.2
2008,"Yeovilton",-2.64148,51.00586,20.8,-0.1,807.6
2009,"Aberporth",-4.56999,52.13914,18.3,1.4,1010
2009,"Armagh",-6.64866,54.35234,19.7,-0.1,891.5
2009,"Ballypatrick Forest",-6.15336,55.18062,17.4,1.2,1563.8
2009,"Bradford",-1.77234,53.81341,19.9,0.6,850
2009,"Braemar",-3.39635,57.00612,17.8,-6.5,928.6
2009,"Camborne",-5.32656,50.21782,18.2,3.7,1191.9
2009,"Cambridge NIAB",0.10196,52.24501,23.6,0.2,527.6
2009,"Cardiff Bute Park",-3.18728,51.48783,21,0.4,1198.9
2009,"Dunstaffnage",-5.43859,56.45054,18.5,0.2,1744.4
2009,"Durham",-1.58455,54.76786,20.1,-0.5,743
2009,"Eastbourne",0.28543,50.76167,21.9,1.7,862.4
2009,"Eskdalemuir",-3.206,55.311,18.4,-2.8,2178.9
2009,"Heathrow",-0.44904,51.47872,23.9,0.3,682.8
2009,"Hurn",-1.83483,50.7789,21.2,-0.4,900.4
2009,"Lerwick",-1.18299,60.13946,15.6,1.4,1283.6
2009,"Leuchars",-2.86051,56.37745,19.5,-2.5,791.3
2009,"Lowestoft",1.72679,52.48323,22.8,1.2,581.2
2009,"Manston",1.33716,51.34597,23.8,0.3,690.5
2009,"Nairn",-3.82097,57.593,19.8,-2.8,776.1
2009,"Newton Rigg",-2.78644,54.6699,18.9,-1.6,1048.8
2009,"Oxford",-1.2625,51.76073,22.7,0.2,620.5
2009,"Paisley",-4.42966,55.8455,20,-0.9,1237.1
2009,"Ross-on-Wye",-2.58441,51.91075,21.1,0.1,809.4
2009,"Shawbury",-2.66329,52.79433,20.6,-0.7,617.8
2009,"Sheffield",-1.48986,53.38101,21,1.3,896
2009,"Stornoway Airport",-6.31772,58.21382,17.2,1.9,1358
2009,"Sutton Bonington",-1.25,52.8331,21.9,0.5,588.2
2009,"Tiree",-6.8796,56.49999,16.8,2.6,1421.5
2009,"Valley",-4.53524,53.25238,19,2.4,871.3
2009,"Waddington",-0.52173,53.17509,21.6,0.6,558.6
2009,"Whitby",-0.62411,54.48073,21.1,1.2,656
2009,"Wick Airport",-3.0884,58.45406,16.8,0.5,921.3
2009,"Yeovilton",-2.64148,51.00586,20.8,-0.3,677.7
2010,"Aberporth",-4.56999,52.13914,18.1,-0.1,713.8
2010,"Armagh",-6.64866,54.35234,20.1,-3.8,794.6
2010,"Ballypatrick Forest",-6.15336,55.18062,17.3,-0.3,1325.6
2010,"Bradford",-1.77234,53.81341,20,-3.7,701.7
2010,"Braemar",-3.39635,57.00612,17.3,-8.1,824
2010,"Camborne",-5.32656,50.21782,18.6,1.4,906.7
2010,"Cambridge NIAB",0.10196,52.24501,24.6,-2.7,481.5
2010,"Cardiff Bute Park",-3.18728,51.48783,22,-3.4,848.3
2010,"Dunstaffnage",-5.43859,56.45054,18.4,-2.1,1103.8
2010,"Durham",-1.58455,54.76786,20.3,-3.4,730.8
2010,"Eastbourne",0.28543,50.76167,22,-0.5,716.6
2010,"Eskdalemuir",-3.206,55.311,18.7,-6.8,1282.2
2010,"Heathrow",-0.44904,51.47872,25,-1.5,521.4
2010,"Hurn",-1.83483,50.7789,22.8,-3.4,707.2
2010,"Lerwick",-1.18299,60.13946,14.7,-1.2,1084.9
2010,"Leuchars",-2.86051,56.37745,19.6,-4.1,744.9
2010,"Lowestoft",1.72679,52.48323,23.6,-1.4,683.6
2010,"Manston",1.33716,51.34597,23.8,-1,695.3
2010,"Nairn",-3.82097,57.593,18.6,-3.7,638.6
2010,"Newton Rigg",-2.78644,54.6699,19.1,-7,688.3
2010,"Oxford",-1.2625,51.76073,23.9,-2.2,603.7
2010,"Paisley",-4.42966,55.8455,20.2,-4.4,947.2
2010,"Ross-on-Wye",-2.58441,51.91075,22.1,-4.3,588.1
2010,"Shawbury",-2.66329,52.79433,20.8,-5.8,526.7
2010,"Sheffield",-1.48986,53.38101,21,-1.9,618.4
2010,"Stornoway Airport",-6.31772,58.21382,16.1,-0.7,923.6
2010,"Sutton Bonington",-1.25,52.8331,22,-4,510.9
2010,"Tiree",-6.8796,56.49999,16.1,0.3,988.9
2010,"Valley",-4.53524,53.25238,18.3,-0.9,736.2
2010,"Waddington",-0.52173,53.17509,22.3,-3.3,647.8
2010,"Whitby",-0.62411,54.48073,21.4,-2.2,838.8
2010,"Wick Airport",-3.0884,58.45406,16.2,-2.9,710.5
2010,"Yeovilton",-2.64148,51.00586,22.5,-4.5,575.1
2011,"Aberporth",-4.56999,52.13914,17.5,2.1,736.6
2011,"Armagh",-6.64866,54.35234,19,0.5,871.9
2011,"Ballypatrick Forest",-6.15336,55.18062,15.8,1.4,1471.4
2011,"Bradford",-1.77234,53.81341,19.5,1,663
2011,"Braemar",-3.39635,57.00612,16.9,-2.3,1073.4
2011,"Camborne",-5.32656,50.21782,17.6,3.5,862.8
2011,"Cambridge NIAB",0.10196,52.24501,21.6,2.2,347.2
2011,"Cardiff Bute Park",-3.18728,51.48783,20.7,1.6,929.5
2011,"Dunstaffnage",-5.43859,56.45054,18.5,1.6,2366.8
2011,"Durham",-1.58455,54.76786,19.5,0.5,566.2
2011,"Eastbourne",0.28543,50.76167,20.2,3.6,629.3
2011,"Eskdalemuir",-3.206,55.311,18.3,-2,2289.6
2011,"Heathrow",-0.44904,51.47872,21.8,2.8,509.2
2011,"Hurn",-1.83483,50.7789,20.6,1.8,730.4
2011,"Lerwick",-1.18299,60.13946,14.1,1.3,1246.4
2011,"Leuchars",-2.86051,56.37745,18,-0.4,853.8
2011,"Lowestoft",1.72679,52.48323,21.1,2.7,445
2011,"Manston",1.33716,51.34597,21.3,3.1,484.4
2011,"Nairn",-3.82097,57.593,18.1,0.3,734.1
2011,"Newton Rigg",-2.78644,54.6699,19,-0.3,1007.8
2011,"Oxford",-1.2625,51.76073,21.4,1.9,480.9
2011,"Paisley",-4.42966,55.8455,20.3,1,1599.3
2011,"Ross-on-Wye",-2.58441,51.91075,21,1.3,521.8
2011,"Shawbury",-2.66329,52.79433,20.4,0.2,455.2
2011,"Sheffield",-1.48986,53.38101,20.3,1.9,572.4
2011,"Stornoway Airport",-6.31772,58.21382,16,1.8,1289.6
2011,"Sutton Bonington",-1.25,52.8331,21.5,1.4,401.9
2011,"Tiree",-6.8796,56.49999,15.8,3.2,1509.8
2011,"Valley",-4.53524,53.25238,18.2,2,760.6
2011,"Waddington",-0.52173,53.17509,20.5,1.2,423.5
2011,"Whitby",-0.62411,54.48073,19.4,1.3,561.3
2011,"Wick Airport",-3.0884,58.45406,15.2,0.6,809.4
2011,"Yeovilton",-2.64148,51.00586,20.7,1.1,588.8
2012,"Aberporth",-4.56999,52.13914,18.4,2.8,1152.8
2012,"Armagh",-6.64866,54.35234,20,1.7,853.1
2012,"Ballypatrick Forest",-6.15336,55.18062,17.3,2.5,1492.2
2012,"Bradford",-1.77234,53.81341,19.8,1.6,1233.1
2012,"Braemar",-3.39635,57.00612,17.6,-2.1,812.1
2012,"Camborne",-5.32656,50.21782,19,4.1,1327.8
2012,"Cambridge NIAB",0.10196,52.24501,23.5,0.1,727.3
2012,"Cardiff Bute Park",-3.18728,51.48783,20.9,1.7,1496.4
2012,"Dunstaffnage",-5.43859,56.45054,18.8,2.4,1689.1
2012,"Durham",-1.58455,54.76786,19.9,1.1,1018
2012,"Eastbourne",0.28543,50.76167,21.4,1.4,952.3
2012,"Eskdalemuir",-3.206,55.311,18,-0.4,1995.2
2012,"Heathrow",-0.44904,51.47872,23.5,1.3,707.4
2012,"Hurn",-1.83483,50.7789,21.2,0.4,1128.6
2012,"Lerwick",-1.18299,60.13946,14.7,1.2,1237
2012,"Leuchars",-2.86051,56.37745,18.6,0.4,896
2012,"Lowestoft",1.72679,52.48323,22,1.6,783.4
2012,"Manston",1.33716,51.34597,22.7,0.6,795
2012,"Nairn",-3.82097,57.593,19.1,0,617.5
2012,"Newton Rigg",-2.78644,54.6699,18.8,0.6,1099.6
2012,"Oxford",-1.2625,51.76073,21.8,1.2,984.4
2012,"Paisley",-4.42966,55.8455,19.7,1.2,1316.5
2012,"Ross-on-Wye",-2.58441,51.91075,20.9,1,1052.7
2012,"Shawbury",-2.66329,52.79433,20.3,0.7,945.2
2012,"Sheffield",-1.48986,53.38101,20.9,2.3,1146.4
2012,"Stornoway Airport",-6.31772,58.21382,16.7,1.8,1103.8
2012,"Sutton Bonington",-1.25,52.8331,21.4,0.8,831.8
2012,"Tiree",-6.8796,56.49999,17.1,3.5,1191.8
2012,"Valley",-4.53524,53.25238,19,3.9,1021.7
2012,"Waddington",-0.52173,53.17509,21.4,0.9,826.8
2012,"Whitby",-0.62411,54.48073,20.4,1.8,882.9
2012,"Wick Airport",-3.0884,58.45406,16,1,784
2012,"Yeovilton",-2.64148,51.00586,20.7,0.8,986.6
2013,"Aberporth",-4.56999,52.13914,20.7,1,873.5
2013,"Armagh",-6.64866,54.35234,23.1,0.3,853.4
2013,"Ballypatrick Forest",-6.15336,55.18062,19.6,0.6,1412.7
2013,"Bradford",-1.77234,53.81341,23.1,-0.6,748
2013,"Braemar",-3.39635,57.00612,21.9,-4.1,854.8
2013,"Camborne",-5.32656,50.21782,20.8,2.8,1070.6
2013,"Cambridge NIAB",0.10196,52.24501,25.1,0.1,460.8
2013,"Cardiff Bute Park",-3.18728,51.48783,25,1.1,1135.5
2013,"Dunstaffnage",-5.43859,56.45054,20.3,1.2,1607.1
2013,"Durham",-1.58455,54.76786,23.2,-0.2,742.3
2013,"Eastbourne",0.28543,50.76167,22.5,2.3,837.7
2013,"Eskdalemuir",-3.206,55.311,21.4,-2.3,1795.2
2013,"Heathrow",-0.44904,51.47872,27,1.2,560.1
2013,"Hurn",-1.83483,50.7789,25.4,0.2,913.8
2013,"Lerwick",-1.18299,60.13946,14.6,0.4,1136.3
2013,"Leuchars",-2.86051,56.37745,21.4,-0.6,629.2
2013,"Lowestoft",1.72679,52.48323,22.1,0.8,541.7
2013,"Manston",1.33716,51.34597,22.6,1,617.6
2013,"Nairn",-3.82097,57.593,21.8,-1.3,496.5
2013,"Newton Rigg",-2.78644,54.6699,22.5,-1.8,882.9
2013,"Oxford",-1.2625,51.76073,25.5,0.2,635.8
2013,"Paisley",-4.42966,55.8455,22.4,0.1,1159.3
2013,"Ross-on-Wye",-2.58441,51.91075,25.5,-0.3,770.8
2013,"Shawbury",-2.66329,52.79433,24.1,-1,688.2
2013,"Sheffield",-1.48986,53.38101,24,-0.2,728.2
2013,"Stornoway Airport",-6.31772,58.21382,18.1,1.5,1188.7
2013,"Sutton Bonington",-1.25,52.8331,24.3,-0.2,554.4
2013,"Tiree",-6.8796,56.49999,17.7,1.9,1210.3
2013,"Valley",-4.53524,53.25238,21.6,1.1,844
2013,"Waddington",-0.52173,53.17509,23.4,-0.2,517.6
2013,"Whitby",-0.62411,54.48073,22.4,0.5,546.4
2013,"Wick Airport",-3.0884,58.45406,18.2,0.1,642.3
2013,"Yeovilton",-2.64148,51.00586,25.3,0,652.2
2014,"Aberporth",-4.56999,52.13914,19.3,3.8,1046
2014,"Armagh",-6.64866,54.35234,21.4,1.1,962.6
2014,"Ballypatrick Forest",-6.15336,55.18062,18.5,2.3,1563.7
2014,"Bradford",-1.77234,53.81341,22.2,2.2,1033.4
2014,"Braemar",-3.39635,57.00612,20.1,-1.7,1250.2
2014,"Camborne",-5.32656,50.21782,20.3,4.7,1161.8
2014,"Cambridge NIAB",0.10196,52.24501,24.4,2.8,689.8
2014,"Cardiff Bute Park",-3.18728,51.48783,23.6,2.1,1397.3
2014,"Dunstaffnage",-5.43859,56.45054,19.8,2.8,1935.9
2014,"Durham",-1.58455,54.76786,21.8,1.9,657.8
2014,"Eastbourne",0.28543,50.76167,22.3,3.9,992.5
2014,"Eskdalemuir",-3.206,55.311,20,-0.5,2002.9
2014,"Heathrow",-0.44904,51.47872,25.8,3,864
2014,"Hurn",-1.83483,50.7789,24.5,1.3,1217.2
2014,"Lerwick",-1.18299,60.13946,15.6,2.2,1349
2014,"Leuchars",-2.86051,56.37745,20.9,0.2,810.5
2014,"Lowestoft",1.72679,52.48323,21.7,3.2,721.6
2014,"Manston",1.33716,51.34597,22.4,3.1,758.2
2014,"Nairn",-3.82097,57.593,20.9,0.8,753.2
2014,"Newton Rigg",-2.78644,54.6699,21.4,1.1,1079
2014,"Oxford",-1.2625,51.76073,24.9,2.4,797
2014,"Paisley",-4.42966,55.8455,21.4,1.7,1257.6
2014,"Ross-on-Wye",-2.58441,51.91075,23.9,2,988.3
2014,"Shawbury",-2.66329,52.79433,22.9,1.4,751
2014,"Sheffield",-1.48986,53.38101,23.2,3,864.2
2014,"Stornoway Airport",-6.31772,58.21382,18.2,2.2,1302
2014,"Sutton Bonington",-1.25,52.8331,24.1,2.3,630.5
2014,"Tiree",-6.8796,56.49999,17.7,3.8,1510.8
2014,"Valley",-4.53524,53.25238,20.3,4.9,943
2014,"Waddington",-0.52173,53.17509,23.4,2.1,624.4
2014,"Whitby",-0.62411,54.48073,20.8,2.2,734.7
2014,"Wick Airport",-3.0884,58.45406,17.1,1.3,788
2014,"Yeovilton",-2.64148,51.00586,23.3,1.6,914
2015,"Aberporth",-4.56999,52.13914,17.8,2.5,1018.2
2015,"Armagh",-6.64866,54.35234,18.7,0.1,955.1
2015,"Ballypatrick Forest",-6.15336,55.18062,16.7,1,1436.3
2015,"Bradford",-1.77234,53.81341,19.7,1.6,1108.4
2015,"Braemar",-3.39635,57.00612,16.8,-1.4,1076.6
2015,"Camborne",-5.32656,50.21782,18.2,3.5,1084.8
2015,"Cambridge NIAB",0.10196,52.24501,22.5,1.2,485.9
2015,"Cardiff Bute Park",-3.18728,51.48783,20.3,1.3,1310.2
2015,"Dunstaffnage",-5.43859,56.45054,17.8,1.3,2044.8
2015,"Durham",-1.58455,54.76786,19.4,1,724.2
2015,"Eastbourne",0.28543,50.76167,21,2.2,856.9
2015,"Eskdalemuir",-3.206,55.311,17,-1.3,2451.7
2015,"Heathrow",-0.44904,51.47872,23.7,1.6,562
2015,"Hurn",-1.83483,50.7789,21.5,-0.2,813.6
2015,"Lerwick",-1.18299,60.13946,15,2,1520.8
2015,"Leuchars",-2.86051,56.37745,19.1,0.3,726.5
2015,"Lowestoft",1.72679,52.48323,22,1.5,629.2
2015,"Manston",1.33716,51.34597,22.3,1.9,612.8
2015,"Nairn",-3.82097,57.593,18.6,0.8,744.3
2015,"Newton Rigg",-2.78644,54.6699,18.3,0.1,1222.2
2015,"Oxford",-1.2625,51.76073,22.6,1,547.4
2015,"Paisley",-4.42966,55.8455,18.7,1.1,1603.2
2015,"Ross-on-Wye",-2.58441,51.91075,21.2,1.2,652.2
2015,"Shawbury",-2.66329,52.79433,20.1,0.7,649.5
2015,"Sheffield",-1.48986,53.38101,20.8,2,793
2015,"Stornoway Airport",-6.31772,58.21382,15.8,1.8,1498
2015,"Sutton Bonington",-1.25,52.8331,21.5,1.3,582.8
2015,"Tiree",-6.8796,56.49999,15.9,2.6,1480.8
2015,"Valley",-4.53524,53.25238,18.3,2.9,974
2015,"Waddington",-0.52173,53.17509,21.3,1.1,531.2
2015,"Whitby",-0.62411,54.48073,20.4,1.6,568.4
2015,"Wick Airport",-3.0884,58.45406,16.3,1.2,757.8
2015,"Yeovilton",-2.64148,51.00586,21.3,0.2,637.1
2016,"Aberporth",-4.56999,52.13914,18.9,3.5,842
