"station_name","year_month","min_temp","max_temp","rainfall"
"Durham","1966-10",5.7,12.6,100.9
"Durham","1966-11",2.2,8.4,49.1
"Durham","1966-12",0.9,6.7,49.6
"Durham","1967-01",0.2,6.3,32.3
"Durham","1967-02",2.2,7.8,53
"Durham","1967-03",3.2,9.6,23.5
"Durham","1967-04",3.2,11.5,37.9
"Durham","1967-05",4.8,12.6,97.9
"Durham","1967-06",8,17.9,34.6
"Durham","1967-07",10.5,19.3,69.3
"Durham","1967-08",10.2,19,115.3
"Durham","1967-09",8.5,16.6,52.8
"Durham","1967-10",6.1,12.8,87
"Durham","1967-11",0.8,8.5,81.3
"Durham","1967-12",0.2,7,34.3
"Durham","1968-01",0.2,6.4,25.2
"Durham","1968-02",-2,4.6,54.2
"Durham","1968-03",2.1,9.7,30.1
"Durham","1968-04",2.2,12.2,47.7
"Durham","1968-05",3.6,12.7,49.3
"Durham","1968-06",8.4,18.6,50.6
"Durham","1968-07",9.6,16.8,102.4
"Durham","1968-08",10.7,17.8,42.2
"Durham","1968-09",9.2,17,113.6
"Durham","1968-10",8.6,14.6,65
"Durham","1968-11",3.9,7.8,65.6
"Durham","1968-12",0.4,4.6,97.3
"Durham","1969-01",1,7.1,47.9
"Durham","1969-02",-2.6,3,88.5
"Durham","1969-03",-0.5,5,85.9
"Durham","1969-04",2.1,10.7,45.5
"Durham","1969-05",5.9,13.1,102
"Durham","1969-06",8.1,18.1,78
"Durham","1969-07",11.4,20.4,44.3
"Durham","1969-08",11.7,19.9,35.8
"Durham","1969-09",9.9,17.1,58.4
"Durham","1969-10",8.7,15.7,9.6
"Durham","1969-11",1,6.9,116.9
"Durham","1969-12",0.3,5,45.7
"Durham","1970-01",-0.2,5,90.1
"Durham","1970-02",-1.2,5.5,47.7
"Durham","1970-03",-0.3,7.5,32.4
"Durham","1970-04",2,9.7,49.4
"Durham","1970-05",7.2,16,22.7
"Durham","1970-06",9.5,20.3,18.6
"Durham","1970-07",10.8,18.4,46.7
"Durham","1970-08",11.3,20.1,63.5
"Durham","1970-09",10,17.4,34.3
"Durham","1970-10",6.3,13.9,22.8
"Durham","1970-11",3,9.2,62.6
"Durham","1970-12",2,6.6,72.1
"Durham","1971-01",1.2,6.3,45.8
"Durham","1971-02",1.3,7.8,16.7
"Durham","1971-03",1.8,8.2,62
"Durham","1971-04",3.5,10.7,48.8
"Durham","1971-05",5.9,15.5,47.7
"Durham","1971-06",7.6,14.8,59
"Durham","1971-07",11.1,20.7,32.3
"Durham","1971-08",10.9,18.2,127.7
"Durham","1971-09",9.3,18.2,12.8
"Durham","1971-10",6.5,14.4,20.9
"Durham","1971-11",2.6,8.4,47.7
"Durham","1971-12",3.9,9.1,19.7
"Durham","1972-01",1.2,5.1,116
"Durham","1972-02",1,5.7,56
"Durham","1972-03",1.9,8.9,51.9
"Durham","1972-04",4.4,11.7,30.6
"Durham","1972-05",5.8,13.9,57.3
"Durham","1972-06",7.2,15.4,59.6
"Durham","1972-07",9.8,19,50.9
"Durham","1972-08",10.1,18.8,14.6
"Durham","1972-09",6.9,15.5,23.8
"Durham","1972-10",5.9,13.5,11.9
"Durham","1972-11",2.4,8.5,52.7
"Durham","1972-12",1.7,7,26
"Durham","1973-01",1.7,6.3,27.3
"Durham","1973-02",0.8,7.7,12.1
"Durham","1973-03",2.3,10.7,9.1
"Durham","1973-04",2.3,9.7,70.5
"Durham","1973-05",6.2,14.1,56.8
"Durham","1973-06",9.9,18.8,35.2
"Durham","1973-07",10.6,19.2,78.3
"Durham","1973-08",10.1,19,66.2
"Durham","1973-09",8.9,16.7,48.8
"Durham","1973-10",5.2,11.8,41
"Durham","1973-11",1.7,7.9,21.6
"Durham","1973-12",0.5,7,36.5
"Durham","1974-01",1.8,7.7,74.7
"Durham","1974-02",2.1,7.5,45.3
"Durham","1974-03",1.6,7.7,52.3
"Durham","1974-04",2.6,9.6,16.5
"Durham","1974-05",5.7,15.1,19.7
"Durham","1974-06",7.9,16.7,34.4
"Durham","1974-07",9.8,18.2,65.4
"Durham","1974-08",9.8,18.5,48.4
"Durham","1974-09",7.4,15,65.4
"Durham","1974-10",4.4,10,76.1
"Durham","1974-11",2.9,8.5,55.1
"Durham","1974-12",3.6,9.6,35.7
"Durham","1975-01",2.4,8.8,43.9
"Durham","1975-02",0.8,6.3,21.6
"Durham","1975-03",0.7,7.6,45
"Durham","1975-04",3.7,11.6,59.5
"Durham","1975-05",3.7,12.2,49.6
"Durham","1975-06",7.8,18.6,24.8
"Durham","1975-07",11.7,20.1,61.5
"Durham","1975-08",12.4,22.8,84.5
"Durham","1975-09",7.9,16.1,78.6
"Durham","1975-10",5.1,12.5,20.5
"Durham","1975-11",2,8.7,34.2
"Durham","1975-12",2.3,8.4,22.5
"Durham","1976-01",2.1,7.4,46.2
"Durham","1976-02",1.7,6.5,17.5
"Durham","1976-03",1.1,7.1,26
"Durham","1976-04",3.5,10.7,31.4
"Durham","1976-05",6.5,14.5,78.9
"Durham","1976-06",10.4,20.3,24.9
"Durham","1976-07",10.7,22.1,30
"Durham","1976-08",9.9,21.9,18.4
"Durham","1976-09",8.6,15.4,193.2
"Durham","1976-10",6.7,12.8,142.6
"Durham","1976-11",1.5,8,22.8
"Durham","1976-12",-0.5,4,50.9
"Durham","1977-01",-0.8,4.5,101
"Durham","1977-02",0.9,5.9,63.6
"Durham","1977-03",2.7,9.2,54.8
"Durham","1977-04",2.6,10.3,33
"Durham","1977-05",4.7,13.6,35.3
"Durham","1977-06",7.2,15.9,63.4
"Durham","1977-07",10.3,18.8,9.4
"Durham","1977-08",10.1,18.6,37.8
"Durham","1977-09",8.5,16.1,16.3
"Durham","1977-10",7.7,13.5,41.5
"Durham","1977-11",2.9,8.4,74.2
"Durham","1977-12",2.8,7.4,63.9
"Durham","1978-01",-0.9,4.8,80.8
"Durham","1978-02",-2,3.7,71.3
"Durham","1978-03",2.8,9.9,29.5
"Durham","1978-04",2.4,9.4,34.4
"Durham","1978-05",6,15.4,53.1
"Durham","1978-06",8.5,17,32.8
"Durham","1978-07",9.8,17.8,61.4
"Durham","1978-08",10.7,17.7,92.7
"Durham","1978-09",10,16.6,51.4
"Durham","1978-10",8.3,14.5,20.3
"Durham","1978-11",4.7,10.7,24.7
"Durham","1978-12",0.1,4.7,195.5
"Durham","1979-01",-3.5,2.4,49.6
"Durham","1979-02",-1.1,2.8,30.6
"Durham","1979-03",0.9,6.4,166
"Durham","1979-04",3.4,10,44.7
"Durham","1979-05",4.6,12.8,96.5
"Durham","1979-06",9.1,17.8,49.3
"Durham","1979-07",11,19.6,25.3
"Durham","1979-08",9.8,18,67.3
"Durham","1979-09",8.4,16.7,39.2
"Durham","1979-10",7.5,13.5,54.5
"Durham","1979-11",2.8,9.4,69.1
"Durham","1979-12",2.4,6.9,91
"Durham","1980-01",-0.1,4,66.2
"Durham","1980-02",2.3,6.8,55.4
"Durham","1980-03",0.7,6.9,95.6
"Durham","1980-04",4.1,12.4,16.5
"Durham","1980-05",4.6,14.6,37.4
"Durham","1980-06",9,16.6,191.4
"Durham","1980-07",10,18,55.7
"Durham","1980-08",10.9,18.9,92.7
"Durham","1980-09",10,17.5,27
"Durham","1980-10",4.7,11.5,67.2
"Durham","1980-11",3.8,8.8,61.8
"Durham","1980-12",2.7,8.1,41.8
"Durham","1981-01",0.1,7.1,28.3
"Durham","1981-02",0.3,5.5,31.7
"Durham","1981-03",3.1,9.6,113.5
"Durham","1981-04",3.1,10.8,49.7
"Durham","1981-05",6.3,15.1,47.7
"Durham","1981-06",8.8,16.5,25.6
"Durham","1981-07",10.6,19.2,36.4
"Durham","1981-08",10.8,20.3,33.5
"Durham","1981-09",9.5,18.3,117.2
"Durham","1981-10",3.3,10.9,95
"Durham","1981-11",3.7,10.5,56.6
"Durham","1981-12",-3.3,2.9,58.1
"Durham","1982-01",-2.1,4.8,64.6
"Durham","1982-02",1.5,7.4,11.4
"Durham","1982-03",1.8,9.3,29.6
"Durham","1982-04",3.6,13.1,11.8
"Durham","1982-05",5.5,15.5,26.5
"Durham","1982-06",9.8,17,113.7
"Durham","1982-07",11.2,19.2,25.5
"Durham","1982-08",11.2,19.3,59.5
"Durham","1982-09",8.7,18,34.3
"Durham","1982-10",6.4,12.2,89.8
"Durham","1982-11",4.4,9.3,68.8
"Durham","1982-12",0.2,6.3,49.6
"Durham","1983-01",2.9,8.5,30.3
"Durham","1983-02",-1.2,4.2,52.3
"Durham","1983-03",2.9,9,58.6
"Durham","1983-04",2,9.3,102.6
"Durham","1983-05",5.5,12.1,102.4
"Durham","1983-06",8.7,17,38.4
"Durham","1983-07",12.6,22.9,20.2
"Durham","1983-08",11.4,21.1,41.9
"Durham","1983-09",9.1,16.1,61.4
"Durham","1983-10",6.2,13.2,36.2
"Durham","1983-11",4.2,9.2,33
"Durham","1983-12",2.2,8.1,98.1
"Durham","1984-01",-0.5,4.8,83.7
"Durham","1984-02",0.4,5.6,27.7
"Durham","1984-03",1.9,6.9,52.2
"Durham","1984-04",2.5,12.4,12.9
"Durham","1984-05",4.4,13.9,30.7
"Durham","1984-06",9.2,17.7,36.8
"Durham","1984-07",10.4,21.2,21.4
"Durham","1984-08",10.8,20.9,55.7
"Durham","1984-09",9.3,16,96.3
"Durham","1984-10",6.8,14.1,39.8
"Durham","1984-11",5.2,9.5,134.3
"Durham","1984-12",1.6,7.1,23.9
"Durham","1985-01",-1.5,3.3,82
"Durham","1985-02",-1.4,5.5,5.7
"Durham","1985-03",0.6,7.7,62.1
"Durham","1985-04",4,11,74.8
"Durham","1985-05",5.9,13.5,63.9
"Durham","1985-06",6.9,15.9,34.6
"Durham","1985-07",10.7,19,59.6
"Durham","1985-08",10.2,17.6,81.5
"Durham","1985-09",9.5,17.5,51.9
"Durham","1985-10",7.5,14.1,21.2
"Durham","1985-11",0.2,6.4,68.1
"Durham","1985-12",2.3,7.5,40.5
"Durham","1986-01",-0.3,5,63.1
"Durham","1986-02",-3,1.8,37.6
"Durham","1986-03",0.8,7.8,38.8
"Durham","1986-04",1.7,8.4,109.5
"Durham","1986-05",6.7,14.4,65.5
"Durham","1986-06",8.9,18.1,32.1
"Durham","1986-07",10.8,19.2,24.2
"Durham","1986-08",8.7,15.9,169.1
"Durham","1986-09",6.4,16.2,28
"Durham","1986-10",6.3,13.7,31
"Durham","1986-11",4.3,10.5,36.2
"Durham","1986-12",2.4,7.8,74.2
"Durham","1987-01",-1.5,2.9,39.1
"Durham","1987-02",0.2,6.5,34.7
"Durham","1987-03",0.5,7.2,81.2
"Durham","1987-04",5,13.5,59.4
"Durham","1987-05",4.9,13.3,42.7
"Durham","1987-06",7.7,15.1,92.4
"Durham","1987-07",11.1,19,84.9
"Durham","1987-08",11.1,18.3,53.7
"Durham","1987-09",8.6,16.7,46.2
"Durham","1987-10",5.1,11.8,99.6
"Durham","1987-11",3.4,8.9,61.3
"Durham","1987-12",3,8.2,34.7
"Durham","1988-01",1.3,7,79.8
"Durham","1988-02",1.4,7.5,34.4
"Durham","1988-03",1.7,9.1,54.5
"Durham","1988-04",3.8,11.6,26
"Durham","1988-05",5.9,14.8,58
"Durham","1988-06",9.4,18.4,16.2
"Durham","1988-07",10.4,17.9,115.1
"Durham","1988-08",10.2,19.3,46
"Durham","1988-09",8.5,16.6,44.3
"Durham","1988-10",6.7,13,75.8
"Durham","1988-11",2,9,64.7
"Durham","1988-12",4.4,10.1,27.9
"Durham","1989-01",3.1,9.5,7.2
"Durham","1989-02",2.1,8.6,47.6
"Durham","1989-03",2.2,10.8,20.7
"Durham","1989-04",2.3,9.7,50.3
"Durham","1989-05",6.3,16.5,7.7
"Durham","1989-06",8,19,52.1
"Durham","1989-07",11.2,22.5,10.1
"Durham","1989-08",10.7,20.2,61.5
"Durham","1989-09",8.7,18,11.7
"Durham","1989-10",6.9,14.7,48.5
"Durham","1989-11",2.9,9.2,34.8
"Durham","1989-12",0.5,6.6,63.7
"Durham","1990-01",2.1,8.7,72.6
"Durham","1990-02",3.1,9.6,60.4
"Durham","1990-03",4.2,12.1,14.1
"Durham","1990-04",2.3,12.7,10.1
"Durham","1990-05",5.8,16.6,42.1
"Durham","1990-06",8.1,17.3,46.3
"Durham","1990-07",9.7,20.6,30.9
"Durham","1990-08",11.8,22.3,52.8
"Durham","1990-09",7.7,16.5,43.2
"Durham","1990-10",7.8,13.8,78.7
"Durham","1990-11",3.5,9.2,53.1
"Durham","1990-12",1.6,7.2,93.3
"Durham","1991-01",-0.9,5.5,47.1
"Durham","1991-02",-0.8,4.9,80
"Durham","1991-03",3.6,10.8,60.8
"Durham","1991-04",3.1,11.1,27.7
"Durham","1991-05",6.2,14.4,19.3
"Durham","1991-06",6.8,15.7,53.9
"Durham","1991-07",11.4,21,43.9
"Durham","1991-08",11.1,21.3,21.2
"Durham","1991-09",7.5,18.1,24.3
"Durham","1991-10",5.8,12.6,50
"Durham","1991-11",1.6,9.1,60
"Durham","1991-12",-0.1,7.8,44.6
"Durham","1992-01",0,7.1,22.7
"Durham","1992-02",1.7,9.1,34
"Durham","1992-03",3,10.4,62.7
"Durham","1992-04",4.1,11.9,95
"Durham","1992-05",6.6,16.6,19
"Durham","1992-06",9.5,19.7,20.2
"Durham","1992-07",10.7,19.6,54.1
"Durham","1992-08",9.8,18.8,68.8
"Durham","1992-09",8.5,15.7,97.7
"Durham","1992-10",3.2,10.5,61
"Durham","1992-11",2.4,9.8,60.9
"Durham","1992-12",0,5.9,44.7
"Durham","1993-01",1.1,8.3,40.1
"Durham","1993-02",2.1,8.2,15.6
"Durham","1993-03",1.8,10.1,10.1
"Durham","1993-04",4.4,11.8,94.9
"Durham","1993-05",5.8,14.3,92.7
"Durham","1993-06",8.9,18.1,31.4
"Durham","1993-07",10.2,18.6,42
"Durham","1993-08",9.1,18.6,89.4
"Durham","1993-09",7.7,15.2,117.6
"Durham","1993-10",4.2,11,73.6
"Durham","1993-11",0.7,5.9,64.6
"Durham","1993-12",1,6.3,77.7
"Durham","1994-01",1,6.5,70.8
"Durham","1994-02",-1.3,4.7,53.4
"Durham","1994-03",3,10,31.7
"Durham","1994-04",3.4,11,37.8
"Durham","1994-05",5,12.9,45.9
"Durham","1994-06",9,17.7,22.2
"Durham","1994-07",10.6,21.3,44.2
"Durham","1994-08",10,18.4,49.1
"Durham","1994-09",7.6,15.3,69.2
"Durham","1994-10",5,12.6,58.7
"Durham","1994-11",5.2,11.5,61.9
"Durham","1994-12",2.4,8.1,66.7
"Durham","1995-01",0.3,5.9,75.2
"Durham","1995-02",2.6,8.3,62.1
"Durham","1995-03",0.9,8.1,39.5
"Durham","1995-04",3.6,12.3,27.5
"Durham","1995-05",5.8,15.3,31.2
"Durham","1995-06",8.3,17.3,16.2
"Durham","1995-07",11.7,21.6,24.5
"Durham","1995-08",11.3,23.1,14.2
"Durham","1995-09",8.7,16.7,86.2
"Durham","1995-10",8,15.6,25.2
"Durham","1995-11",4,10,116.1
"Durham","1995-12",-0.9,4.5,87.6
"Durham","1996-01",1.9,5.1,29.9
"Durham","1996-02",-0.7,5.7,66.7
"Durham","1996-03",1.2,5.4,25.9
"Durham","1996-04",3.7,11.5,33.8
"Durham","1996-05",3.9,12.6,36
"Durham","1996-06",7.9,18.2,8.6
"Durham","1996-07",10.2,20.1,46.8
"Durham","1996-08",10.6,20.7,71.8
"Durham","1996-09",8.8,16.4,24.6
"Durham","1996-10",6.9,14.3,36.3
"Durham","1996-11",1.8,7.9,77.3
"Durham","1996-12",0.4,5.1,62.5
"Durham","1997-01",-0.3,5.3,13.8
"Durham","1997-02",2.2,9,71.6
"Durham","1997-03",3.9,11.8,12.4
"Durham","1997-04",4.1,12.7,5.8
"Durham","1997-05",4.9,14.6,54.5
"Durham","1997-06",9,16,174.4
"Durham","1997-07",11.1,20.8,67
"Durham","1997-08",12.3,22,48.1
"Durham","1997-09",8,17.2,11.3
"Durham","1997-10",5.4,13.1,31.7
"Durham","1997-11",5,10.2,68.2
"Durham","1997-12",2.7,7.9,82.8
"Durham","1998-01",1.4,6.8,92
"Durham","1998-02",4.3,10.9,6.1
"Durham","1998-03",3.1,11,59.3
"Durham","1998-04",3.4,10.6,151
"Durham","1998-05",7.3,16.3,71.8
"Durham","1998-06",9.1,16.8,97.8
"Durham","1998-07",10.5,18.5,52.6
"Durham","1998-08",11,18.7,44.9
"Durham","1998-09",10.3,16.7,53.4
"Durham","1998-10",5.9,12.8,96.9
"Durham","1998-11",1.7,8.3,64.9
"Durham","1998-12",1.5,7.8,27.3
"Durham","1999-01",1.6,7.7,57.5
"Durham","1999-02",1.4,8.2,15.6
"Durham","1999-03",3.1,9.9,92.7
"Durham","1999-04",4,12.6,42.5
"Durham","1999-05",7.6,15.8,50.2
"Durham","1999-06",8.3,16.7,67.2
"Durham","1999-07",11.5,20.8,12.1
"Durham","1999-08",10.8,19,81.3
"Durham","1999-09",10.2,19.6,52
"Durham","1999-10",6.1,13.6,42.6
"Durham","1999-11",4.3,10.3,46.8
"Durham","1999-12",0.7,6.3,64.1
"Durham","2000-01",1.9,7.9,35.1
"Durham","2000-02",2.4,8.7,29.5
"Durham","2000-03",3.6,10.8,21
"Durham","2000-04",3.4,11,149.8
"Durham","2000-05",6.5,15.2,46
"Durham","2000-06",9.4,17.2,89.4
"Durham","2000-07",10.4,17.8,49.4
"Durham","2000-08",10.9,20.2,43.8
"Durham","2000-09",9.7,17.3,84.2
"Durham","2000-10",6,13,119.2
"Durham","2000-11",3.4,8.8,148.4
"Durham","2000-12",2.3,6.8,72.4
"Durham","2001-01",0.1,5.7,46.2
"Durham","2001-02",-0.4,7.4,103.6
"Durham","2001-03",0.1,7.5,43.4
"Durham","2001-04",3,10.5,59.8
"Durham","2001-05",6.4,16.7,15
"Durham","2001-06",8.9,16.8,38.2
"Durham","2001-07",12,20.1,13.2
"Durham","2001-08",11.7,20.3,76.3
"Durham","2001-09",9.7,16,74.7
"Durham","2001-10",9.9,15.7,77.1
"Durham","2001-11",4.2,11,35.8
"Durham","2001-12",0.3,6,54.4
"Durham","2002-01",1.5,7.5,37
"Durham","2002-02",2.8,9.3,83.6
"Durham","2002-03",2.8,11.1,37.4
"Durham","2002-04",4.1,13.3,19.4
"Durham","2002-05",7.6,15.1,53
"Durham","2002-06",9.9,17.5,47
"Durham","2002-07",10.6,19.3,79.6
"Durham","2002-08",12.7,20.5,91.2
"Durham","2002-09",9.5,17.4,25.2
"Durham","2002-10",5.4,12.4,86
"Durham","2002-11",4.6,9.6,83.8
"Durham","2002-12",3.5,6.4,92.2
"Durham","2003-01",2.2,7,62
"Durham","2003-02",-0.7,6.8,18
"Durham","2003-03",2,12.1,17.6
"Durham","2003-04",4.3,14,24
"Durham","2003-05",7.7,15.8,44.4
"Durham","2003-06",10.9,19.6,61
"Durham","2003-07",12.8,20.4,50.4
"Durham","2003-08",12.2,21,15.9
"Durham","2003-09",8.9,18.3,41.1
"Durham","2003-10",5,12.8,41.5
"Durham","2003-11",4.4,10.5,45.7
"Durham","2003-12",0.9,7.7,65
"Durham","2004-01",2.4,7.6,97
"Durham","2004-02",3,8.8,29
"Durham","2004-03",2.9,10.4,24.5
"Durham","2004-04",5.9,13.1,54.4
"Durham","2004-05",6.2,16.5,21.8
"Durham","2004-06",10.1,18.7,67.6
"Durham","2004-07",10.9,19.1,62.8
"Durham","2004-08",12.5,20,155.8
"Durham","2004-09",9.7,17.6,19.8
"Durham","2004-10",6.6,12.6,120.2
"Durham","2004-11",4.3,10,18.2
"Durham","2004-12",1.7,8.3,19.8
"Durham","2005-01",2.7,8.4,35.6
"Durham","2005-02",1.3,6.9,41.5
"Durham","2005-03",3.7,9.7,44.8
"Durham","2005-04",4.1,11.7,82
"Durham","2005-05",6.2,14.9,20.4
"Durham","2005-06",10,18.6,36.2
"Durham","2005-07",11.7,19.7,72.6
"Durham","2005-08",10.5,20.2,38
"Durham","2005-09",9.7,18.7,63.8
"Durham","2005-10",8.9,14.6,74.6
"Durham","2005-11",2.4,9.4,71.6
"Durham","2005-12",1.2,7.3,37.8
"Durham","2006-01",1.3,6.3,20.6
"Durham","2006-02",1.1,7,44.2
"Durham","2006-03",0.8,6.7,79.2
"Durham","2006-04",3.9,12,24
"Durham","2006-05",6.3,15.1,84.4
"Durham","2006-06",9.9,19.7,13
"Durham","2006-07",12.4,24.2,10
"Durham","2006-08",11.5,19.2,57.4
"Durham","2006-09",11.8,20,35
"Durham","2006-10",8.6,15.5,53.2
"Durham","2006-11",4.5,11,125.5
"Durham","2006-12",2.2,7.6,77.4
"Durham","2007-01",3.1,9.5,56.2
"Durham","2007-02",2.1,8.5,70
"Durham","2007-03",3.3,10.2,20.8
"Durham","2007-04",6,15.4,11.4
"Durham","2007-05",6.9,14.8,50
"Durham","2007-06",9.9,17.4,118.8
"Durham","2007-07",10.9,19,100.2
"Durham","2007-08",10.6,19.2,30.6
"Durham","2007-09",8.8,17.4,39.4
"Durham","2007-10",6.1,14.2,13
"Durham","2007-11",3.9,10.4,61.2
"Durham","2007-12",1.1,6.5,52.6
"Durham","2008-01",2.8,7.9,113.2
"Durham","2008-02",0.7,8.9,13.4
"Durham","2008-03",1.9,9.1,38.4
"Durham","2008-04",3.3,11.2,84
"Durham","2008-05",7.1,15.7,21.2
"Durham","2008-06",9.1,17.8,77
"Durham","2008-07",11.4,20.1,134
"Durham","2008-08",12.2,19.1,95.4
"Durham","2008-09",9.6,16.6,97.7
"Durham","2008-10",5.2,12.8,45.2
"Durham","2008-11",3.7,9,40.8
"Durham","2008-12",0.6,6.4,57
"Durham","2009-01",0.4,6,39.4
"Durham","2009-02",2,7.6,35.6
"Durham","2009-03",3,11,21.2
"Durham","2009-04",4.3,13.7,36.8
"Durham","2009-05",6.8,16,38.2
"Durham","2009-06",8.9,17.9,77.8
"Durham","2009-07",11.4,19.7,168.8
"Durham","2009-08",12.1,20.1,37.2
"Durham","2009-09",9.5,17.9,14.4
"Durham","2009-10",7.1,14,46.2
"Durham","2009-11",4.7,10.4,146.6
"Durham","2009-12",-0.5,5.1,80.8
"Durham","2010-01",-1.1,3.5,59.8
"Durham","2010-02",-1,4.6,67.6
"Durham","2010-03",2,9.7,68.2
"Durham","2010-04",4.1,13.5,12.4
"Durham","2010-05",5.2,15,24
"Durham","2010-06",9.5,19.4,56
"Durham","2010-07",12.1,20.3,62
"Durham","2010-08",10.1,19.1,44.8
"Durham","2010-09",9.8,17.9,75.8
"Durham","2010-10",6.4,13,62.2
"Durham","2010-11",2,7.6,157.3
"Durham","2010-12",-3.4,2.7,40.7
"Durham","2011-01",0.5,6.3,36
"Durham","2011-02",2.8,8.4,58.2
"Durham","2011-03",2.1,10.5,24.8
"Durham","2011-04",5.9,16.5,7.2
"Durham","2011-05",7.4,16,40
"Durham","2011-06",8.8,18.6,48.4
"Durham","2011-07",9.7,19.5,65.6
"Durham","2011-08",10.6,18.6,125
"Durham","2011-09",10.2,18.1,28.4
"Durham","2011-10",8.2,14.6,53.8
"Durham","2011-11",6,11.4,27.2
"Durham","2011-12",2.3,7.5,51.6
"Durham","2012-01",1.5,7.7,30.4
"Durham","2012-02",1.8,8.1,10.2
"Durham","2012-03",3.6,13.7,15
"Durham","2012-04",2.9,10.8,134.4
"Durham","2012-05",5.9,15.2,66.2
"Durham","2012-06",8.7,16.1,136.6
"Durham","2012-07",10.9,18.3,98
"Durham","2012-08",11.3,19.9,103.4
"Durham","2012-09",8.7,16.8,116.2
"Durham","2012-10",4.4,12.4,83.6
"Durham","2012-11",2.9,9.2,124.8
"Durham","2012-12",1.1,6.6,99.2
"Durham","2013-01",0.8,5.5,80.9
"Durham","2013-02",0.2,6,27.2
"Durham","2013-03",-0.2,4.9,59.4
"Durham","2013-04",3.3,10.9,22.8
"Durham","2013-05",5.8,15,100.8
"Durham","2013-06",8.9,18.1,23
"Durham","2013-07",12.8,23.2,52.8
"Durham","2013-08",11.9,20.6,71.2
"Durham","2013-09",8.8,17.1,84.6
"Durham","2013-10",8.8,14.4,100.2
"Durham","2013-11",2.3,9.2,54
"Durham","2013-12",3.1,8.8,65.4
"Durham","2014-01",2.3,7.1,91.2
"Durham","2014-02",2.8,8.3,61.2
"Durham","2014-03",3.2,10.9,33
"Durham","2014-04",5.7,13.4,56
"Durham","2014-05",7.7,15.6,78
"Durham","2014-06",10.3,19,47.2
"Durham","2014-07",11.5,21.8,54.4
"Durham","2014-08",10.2,18.6,79.4
"Durham","2014-09",9.9,18.2,15.8
"Durham","2014-10",7.8,14.9,51
"Durham","2014-11",4.9,10.5,63.6
"Durham","2014-12",1.9,8.1,27
"Durham","2015-01",1.5,6.7,49.4
"Durham","2015-02",1,7.7,15.4
"Durham","2015-03",2.2,10,39.8
"Durham","2015-04",3.4,13.7,21
"Durham","2015-05",6,14.4,70.6
"Durham","2015-06",8,17.8,28.4
"Durham","2015-07",10.5,19.1,86.2
"Durham","2015-08",11.1,19.4,81
"Durham","2015-09",7.6,16.7,38
"Durham","2015-10",6.2,14.2,69.8
"Durham","2015-11",5.7,11.4,104.4
"Durham","2015-12",5,10.9,120.2
"Durham","2016-01",2.2,7.2,116.6
"Durham","2016-02",0.8,7.9,30.2
"Durham","2016-03",2.3,9.7,52.4
"Durham","2016-04",2.9,10.9,83.2
"Durham","2016-05",7,15.5,39
"Durham","2016-06",9.4,17.7,49.8
"Durham","2016-07",12.1,20.2,34.6
"Durham","2016-08",12,20.2,69.8
"Durham","2016-09",11.3,19.2,35.6
"Durham","2016-10",6.8,13.8,52.2
"Durham","2016-11",1.7,8.2,86
"Durham","2016-12",3.1,9,46.4
"Durham","2017-01",0.7,6.5,33.2
"Durham","2017-02",2.7,8.7,57
"Durham","2017-03",4.1,11.7,42.4
"Durham","2017-04",4.3,13.6,29
"Durham","2017-05",8,17.3,19.8
"Durham","2017-06",11.1,19,103.4
"Durham","2017-07",11.1,19.2,71.2
"Durham","2017-08",10.9,19.1,49
"Durham","2017-09",9.3,16.8,89.4
"Durham","2017-10",8.9,15.3,29
"Durham","2017-11",2.9,9.5,85.6
"Durham","2017-12",1.4,7.4,25.4
"Durham","2018-01",1.6,6.7,55
"Durham","2018-02",-0.2,5.5,51
"Durham","2018-03",0.9,7.3,76.4
"Durham","2018-04",5.1,12.7,75
"Durham","2018-05",7.1,18.2,25.3
"Durham","2018-06",9.6,19.9,31.2
"Durham","2018-07",12.1,23.4,48.2
"Durham","2018-08",12.1,20.2,49.8
"Durham","2018-09",9.1,17.6,46.8
"Durham","2018-10",5.9,14.2,53.4
"Durham","2018-11",5,10.2,56.4
"Durham","2018-12",2.5,8.6,43.8
"Durham","2019-01",1.2,7.2,15
"Durham","2019-02",2.2,10.6,27.6
"Durham","2019-03",3.8,11.1,52.8
"Durham","2019-04",3.5,12.9,30.2
"Durham","2019-05",6,15.3,37.2
"Durham","2019-06",9.4,17.5,108.4
"Durham","2019-07",12.8,21.6,70.2
"Durham","2019-08",12.5,20.4,81.2
"Durham","2019-09",9.1,17.6,84.2
"Durham","2019-10",5.8,12,88.4
"Durham","2019-11",3.2,8.1,106.6
"Durham","2019-12",2.8,8,29
"Durham","2020-01",3.1,9.2,33
"Durham","2020-02",2.3,8.4,87.2
"Durham","2020-03",2.2,10.5,24.2
"Durham","2020-04",4.4,14.4,3.8
"Durham","2020-05",6.9,17.4,18
"Durham","2020-06",10.1,18.2,82.6
"Durham","2020-07",11,19.2,55.6
"Durham","2020-08",12.1,19.5,110.8
"Durham","2020-09",8.8,17.2,57
"Durham","2020-10",6.2,13.1,94.6
"Durham","2020-11",5.1,11.2,25.6
"Durham","2020-12",2.1,6.8,111.6
"Durham","2021-01",-0.4,5.1,137.2
"Durham","2021-02",1.1,7.4,82
"Durham","2021-03",3.9,11,24
"Durham","2021-04",0.7,12.1,14.4
